Store,Container_404,Bad_Subs,Manual_Pick
34317,50,29,86
17436,73,27,53
9625,23,5,178
75705,9,16,35
32832,51,10,181
74471,25,46,86
5631,68,33,23
49145,25,19,167
29614,19,24,6
76755,67,40,177
96750,40,19,125
84007,47,50,126
49246,5,25,197
10809,14,11,23
64703,31,39,16
6768,20,17,148
13147,14,12,106
15834,34,29,28
13749,16,46,32
90380,55,42,167
70290,44,24,137
67624,3,2,134
78447,13,5,78
71809,20,18,149
8697,54,24,189
82268,55,15,153
65905,49,32,96
7261,40,14,27
89027,23,8,69
78489,5,21,40
19134,58,37,86
3098,7,42,26
27143,45,20,137
84137,70,41,113
95805,13,44,106
37876,41,19,173
54704,67,46,127
53113,17,32,10
89224,4,18,107
18482,34,47,99
98153,2,27,6
51663,19,41,93
631,12,4,4
10403,28,19,14
22315,39,44,5
73196,69,43,49
99367,29,2,153
942,1,47,181
51829,10,1,173
13516,5,37,119
95921,68,19,132
21779,68,46,61
63854,61,28,165
92206,35,22,72
13112,5,30,147
8253,63,36,142
2130,65,42,19
82746,61,28,127
73463,51,42,28
31363,43,1,121
73327,44,49,31
68612,25,28,155
89464,3,31,148
29840,66,28,133
58967,73,24,87
47183,39,37,123
51251,67,17,139
72012,29,21,144
61694,49,33,147
70670,51,40,192
67501,47,47,6
4304,16,25,30
99795,56,28,16
94971,27,39,29
56277,70,44,152
94837,23,13,113
16587,30,23,195
40621,23,26,5
49379,39,28,108
29127,63,36,167
43351,38,15,93
9670,30,1,185
52425,68,6,92
97967,6,32,187
56716,1,37,14
16735,10,29,54
16017,38,16,35
3756,57,9,40
34239,34,49,50
85709,71,50,34
93600,59,33,188
27517,47,25,134
24922,47,14,199
17462,34,35,189
82636,73,26,42
13922,36,43,145
66346,23,20,39
77161,70,34,56
27148,9,35,93
55497,71,12,27
75,33,26,191
43973,60,46,69
41920,19,50,152
61630,46,23,200
48066,37,11,162
71027,41,7,49
39062,45,13,191
11776,59,37,81
33966,63,28,141
11003,38,23,46
40119,66,24,129
21781,49,38,3
3729,28,4,57
79009,37,2,170
53848,62,28,92
8321,44,5,44
8588,1,25,157
77753,47,26,184
31378,31,9,117
83708,6,31,21
29260,69,42,112
35698,14,50,71
70085,9,41,62
1686,72,32,172
94777,4,2,144
71710,40,8,45
98437,46,3,1
50455,58,28,33
9383,17,2,64
87404,5,17,185
24292,17,42,180
34136,38,43,133
27966,23,6,74
20524,37,5,13
21379,40,14,27
86829,37,37,75
93249,47,14,155
94157,34,23,150
59871,7,15,105
10104,59,25,84
70667,1,16,73
41381,44,5,101
62815,15,11,89
44961,40,10,87
80565,65,15,26
42166,60,46,104
55373,74,41,56
68023,42,6,174
19909,48,21,151
83159,30,34,23
43681,46,14,88
41438,10,38,64
96390,16,22,187
77016,12,19,15
17221,74,25,65
14495,16,36,128
17691,38,26,35
75641,4,38,118
25996,59,7,97
87837,50,3,164
83121,70,22,19
13552,37,31,193
28700,74,19,110
23382,53,4,20
4851,66,1,194
27942,8,21,20
73230,17,38,120
33929,18,38,29
83392,51,1,173
54950,60,11,90
79144,6,5,29
44766,68,44,164
25824,74,49,136
7159,33,22,47
99757,29,30,52
38021,33,43,98
16144,44,22,180
77906,31,45,127
80147,32,9,182
4866,66,44,65
37941,55,5,9
94718,24,12,155
28364,38,49,48
7864,71,22,131
11243,37,5,122
88943,45,8,54
44036,55,19,134
23359,19,3,134
45658,26,30,6
61261,46,17,47
25941,67,18,87
65198,34,6,67
29107,46,23,51
7014,45,7,198
64148,58,46,191
49349,25,21,85
21100,39,34,86
22922,4,19,31
74704,53,7,85
28150,3,3,21
9904,70,43,117
62084,30,1,122
62771,17,14,124
4110,24,32,140
10725,53,11,76
22898,30,8,182
63571,2,42,70
50308,6,35,145
15428,26,10,186
69361,20,9,154
28982,43,26,66
55139,38,29,180
4803,17,1,170
77023,54,17,168
75044,47,15,66
61604,54,38,5
98523,51,32,94
27787,44,38,124
65863,1,37,185
20742,15,26,56
30133,40,16,96
37363,49,14,82
47448,32,9,121
18179,72,46,180
90134,62,30,197
87938,16,43,52
31784,35,24,145
71341,68,18,55
82038,33,7,30
72062,30,41,39
14307,27,23,121
50953,31,34,161
51202,34,16,7
79094,1,41,140
225,58,30,127
13209,23,27,53
26257,52,39,9
65423,11,12,114
8638,19,20,23
80989,9,4,175
21236,10,24,63
933,21,24,41
44058,73,45,16
80464,41,36,26
82543,39,32,22
65562,62,6,59
71335,3,20,109
75149,71,5,40
61433,66,44,100
80858,44,47,196
37475,25,38,2
62568,8,46,15
68599,68,3,43
71908,14,44,155
59118,22,46,12
99298,63,45,195
20585,42,8,136
92569,60,38,140
95942,44,36,140
97134,2,7,27
96594,72,20,97
32829,49,26,152
92142,44,18,177
13457,47,26,191
62604,32,5,124
7698,8,44,195
6649,30,21,61
11867,20,25,152
9481,26,46,19
62823,74,37,71
3223,22,44,124
24136,62,32,179
29325,71,8,179
40096,31,31,99
28557,11,33,60
59488,21,7,26
38406,40,25,50
41147,40,2,39
60752,29,15,41
61957,38,22,111
76453,64,35,63
50193,28,20,196
61645,64,7,36
43203,46,29,200
58483,56,34,177
1684,39,19,14
37394,32,23,198
13004,59,31,125
76613,62,22,30
21015,4,25,119
55784,10,12,98
42902,33,29,41
21955,40,39,185
16552,49,47,104
97165,47,14,84
24435,6,34,144
94679,59,38,196
75570,63,17,168
93016,35,27,119
49581,24,38,83
54117,68,29,59
2575,5,15,193
47871,42,48,41
88301,69,29,23
71693,43,35,82
16870,72,24,148
51854,25,29,78
64384,19,33,195
97961,23,1,177
65696,34,26,66
85143,25,22,7
97377,6,13,161
1785,74,2,154
98063,39,12,60
98558,30,23,37
35830,30,50,21
6025,11,48,39
71553,60,9,38
27443,51,6,136
93023,30,46,175
69546,36,40,157
10533,24,22,90
5022,30,30,186
24531,16,44,125
25371,22,43,147
5609,38,33,23
90418,21,21,166
55591,31,21,158
83468,16,14,171
81919,16,7,158
51398,36,46,143
33675,31,22,139
64215,22,2,141
10603,37,40,166
32188,48,34,197
10221,1,46,178
31027,71,1,185
44085,69,29,57
47730,20,34,141
82229,68,1,163
27769,71,21,40
43622,47,17,101
8443,64,17,68
91977,29,5,21
16217,52,8,26
79705,50,47,4
47643,26,46,99
8512,70,22,133
12189,41,15,26
76140,34,22,192
30511,31,9,83
24505,13,34,55
10286,45,4,173
82170,12,41,63
93738,33,32,60
30129,24,2,100
84014,4,33,113
91849,29,36,54
50314,52,42,184
1721,15,34,37
64488,6,19,94
36464,26,30,66
95171,54,26,173
55560,11,19,18
63212,63,38,200
2447,70,46,183
44246,34,19,103
53047,44,38,23
63323,20,25,143
61713,48,11,82
32120,11,38,74
87443,72,5,175
70026,58,32,106
50387,70,50,170
24581,72,41,96
20757,35,43,122
99888,12,41,21
77911,56,4,16
41545,6,36,6
79268,56,43,104
81655,56,28,185
62781,38,6,44
46520,24,9,172
147,28,19,66
43487,59,16,43
7623,42,13,7
43089,5,45,41
98158,28,26,9
69511,26,48,166
21767,62,16,116
29837,22,43,177
29258,1,46,49
72254,63,40,195
48957,26,13,49
90822,35,19,104
9660,53,11,167
14778,34,9,55
60538,54,43,27
20484,31,12,159
70077,13,18,182
51149,46,33,77
37062,54,32,103
29666,13,13,171
51775,52,7,160
64265,4,25,53
53884,9,28,126
34249,61,28,89
97417,52,29,62
87837,37,44,33
14527,6,50,178
62544,52,1,197
94047,10,12,168
18545,48,17,129
18506,70,9,25
15172,69,40,163
19630,10,47,11
36426,56,38,14
18549,69,4,193
44148,20,49,94
30344,23,49,140
21846,25,44,64
14733,35,7,114
90317,37,37,114
7409,44,29,165
80533,5,43,82
49277,49,7,181
16472,24,24,186
39626,13,25,45
43939,43,22,105
72907,36,26,149
59570,22,17,159
24583,43,41,143
20906,23,40,72
29153,55,34,134
5334,52,34,154
87066,19,27,91
14543,3,8,166
47690,20,26,45
67972,21,38,197
63425,52,13,188
2694,44,37,66
44282,66,10,121
24032,7,39,141
67397,59,15,122
13989,67,28,141
36221,44,15,115
20979,9,37,79
58445,13,25,149
16187,16,27,10
12444,54,12,114
6792,75,13,32
31937,61,6,4
15238,49,23,5
15734,69,37,89
69974,31,36,6
23500,6,28,39
6721,31,11,16
46682,8,11,26
81277,54,3,105
21254,21,48,155
6320,47,23,32
40678,47,28,116
51107,30,3,163
75817,73,43,22
92953,59,24,41
95690,36,48,181
87672,20,44,198
88586,28,23,171
97850,28,34,119
56737,50,19,100
21394,21,20,164
33173,75,31,57
83351,73,39,84
49514,47,45,163
57877,7,36,59
80095,12,25,68
97430,33,1,167
40637,59,9,100
11370,21,8,196
95818,53,2,192
2138,60,16,11
5250,65,18,120
27771,19,12,98
96027,12,37,155
12599,20,34,197
21316,11,25,117
85106,33,12,69
4927,31,4,31
57367,58,17,184
28103,34,37,108
87340,75,23,106
30876,48,45,41
12850,26,22,130
62184,44,13,93
45224,53,18,28
45088,45,14,85
31140,29,23,100
40564,3,38,190
5598,14,9,164
69893,62,22,133
75009,25,8,89
31417,29,40,166
66973,29,45,165
87392,74,14,44
79112,52,38,120
75895,61,10,53
36630,60,31,166
76986,18,10,38
97222,52,11,171
11456,33,27,125
54889,16,28,81
34567,53,28,64
43892,30,43,154
44854,19,4,157
49726,40,11,127
15766,17,6,95
15143,73,22,48
38815,42,12,129
79929,47,22,52
3123,5,39,155
31068,5,50,115
24071,75,11,26
41820,43,44,110
7062,9,31,50
89889,68,19,110
30915,46,15,162
91159,62,29,175
41912,30,30,195
80371,28,36,52
7030,41,19,169
14573,74,21,97
71513,57,6,43
73640,18,21,159
85120,23,40,144
22393,53,34,7
10982,46,36,159
1028,63,7,150
12729,14,20,79
58331,72,10,89
43528,27,35,109
28393,67,42,57
20893,36,36,23
90592,42,7,157
87879,57,21,49
43062,48,11,89
43162,10,13,183
94227,7,20,125
35565,22,32,87
76363,74,22,154
13505,47,10,44
49124,17,27,112
8363,13,11,63
96105,13,17,111
53425,73,1,78
94271,7,10,42
47691,54,11,46
66249,29,29,196
61989,70,11,196
53251,30,14,94
81044,32,22,164
84989,8,10,30
73016,39,49,141
66306,54,44,68
44514,43,26,182
67901,27,49,192
82581,74,20,171
47853,71,12,169
85835,74,5,78
19023,47,46,68
7015,58,19,126
95872,16,42,69
97716,75,49,18
33268,21,26,65
14383,20,50,138
96909,68,47,22
22622,52,26,180
17177,40,23,111
82806,20,7,50
4542,69,50,49
50602,13,6,34
47676,50,25,56
84784,59,50,65
75892,46,30,178
1140,54,44,127
67805,33,48,67
30626,35,20,96
98210,52,23,42
45224,2,35,193
95190,55,17,8
2415,30,13,138
26155,64,47,24
83707,51,17,39
90790,54,47,20
85516,57,47,8
98422,53,42,166
70662,15,13,149
27158,26,18,47
4379,57,15,136
80982,28,2,186
81853,45,7,36
30527,45,2,50
16953,53,43,169
51230,40,21,187
5881,34,36,106
86613,74,50,83
38754,61,18,81
11416,47,38,5
34482,68,10,167
99220,41,22,16
50640,69,21,129
79808,11,29,134
26931,5,14,85
9712,4,49,28
68981,62,3,110
30529,30,26,42
4886,52,15,27
57117,34,22,110
80697,63,4,40
81493,26,14,153
61510,68,4,21
83713,75,49,117
85830,24,27,184
31817,25,36,193
42178,48,8,194
82149,25,40,85
62195,6,46,160
4385,27,37,121
67061,63,28,120
14609,65,7,138
83027,57,11,118
55509,15,43,142
93657,29,35,198
43055,4,17,106
78935,8,26,137
8506,16,48,114
41053,34,31,163
23765,36,12,79
88572,42,37,18
17907,12,42,188
41324,40,25,48
93539,5,47,144
26878,3,36,35
71775,12,31,113
2817,65,26,180
81396,47,39,115
66363,69,12,193
29723,61,49,49
98840,65,49,10
82298,22,7,149
71041,54,21,112
64071,23,39,82
96272,15,50,163
59716,10,21,21
35195,17,50,90
95448,63,32,68
60131,49,21,52
13638,29,12,190
60507,25,32,59
32474,38,48,186
83515,39,38,39
74162,58,20,42
50245,32,37,69
69810,63,30,28
39202,8,24,66
65095,49,32,183
36601,48,18,130
13357,3,17,146
26424,73,49,82
70798,74,31,23
63892,74,41,56
89847,38,12,189
34066,46,50,123
54856,23,34,187
31547,38,22,170
45433,35,25,110
88958,47,15,22
13565,33,20,99
12266,45,23,163
29736,10,37,46
83943,6,26,42
97624,9,12,163
49731,18,23,69
14497,75,37,135
92553,5,42,179
8640,22,32,131
45576,49,24,16
36145,16,13,186
58366,28,25,83
3498,4,34,48
15101,14,27,41
6704,62,43,90
87127,38,27,4
93854,33,36,76
94054,58,25,69
4355,44,46,147
41034,60,20,11
56792,9,2,101
86164,23,39,74
44452,63,23,25
43583,69,8,27
83844,45,39,66
128,73,47,11
21192,54,48,36
83634,52,2,62
38518,42,24,92
73297,12,26,161
35023,56,18,186
12548,29,14,86
67346,30,4,130
38828,12,33,86
32766,27,49,58
15094,68,18,47
91016,56,14,136
57369,66,23,7
80204,52,37,128
63649,54,28,4
86179,11,46,43
41873,66,33,25
22052,67,15,122
98670,51,14,72
76737,48,38,85
73984,65,4,18
29826,13,11,60
27250,48,8,164
57067,52,30,85
63342,18,40,85
83020,17,10,173
88766,14,3,154
53789,15,37,117
26358,3,22,195
72214,57,26,177
47803,24,34,118
32915,34,9,51
31492,8,16,16
67020,29,44,144
41464,16,2,123
57055,33,44,101
40192,34,19,164
66907,34,40,59
75264,28,23,190
68614,57,26,37
77137,33,26,63
62712,16,47,20
29128,48,36,102
23409,39,21,193
56383,64,6,156
9681,31,42,71
29116,13,46,195
86805,42,1,71
19188,59,40,98
84721,51,12,90
34611,41,21,163
52534,12,11,41
64793,74,39,20
44596,38,47,96
73938,12,36,88
17600,75,46,150
42677,14,9,10
91580,9,36,41
22487,15,3,3
89376,12,17,7
93878,48,7,143
56244,35,7,78
49819,75,42,144
57867,54,11,106
42154,48,17,119
84756,53,11,166
85897,28,29,151
99030,42,36,37
66122,23,41,58
22663,42,21,74
82705,1,4,135
89133,24,32,7
80759,30,32,121
54883,24,19,73
91864,65,22,112
21638,44,15,100
57500,4,26,11
49153,66,46,70
85000,63,2,27
56549,75,14,171
30558,37,38,55
95363,69,22,200
45893,48,50,48
95618,23,24,28
30759,22,42,191
17953,1,9,111
71702,25,31,60
96582,20,17,51
23825,22,47,27
73726,54,21,180
37313,60,25,76
63680,33,41,71
24011,22,25,109
80142,42,39,134
43401,75,47,157
95636,16,37,166
39440,59,30,71
86156,33,37,63
56675,14,47,11
36122,38,36,129
70258,18,27,86
67318,63,42,116
68415,58,19,11
35908,75,27,127
77503,50,47,64
51738,7,23,143
87548,6,29,122
70511,35,12,175
80445,57,12,135
42461,33,30,153
51382,71,39,137
63802,31,26,23
54395,33,25,110
63674,55,27,13
95262,55,42,35
88641,66,49,43
45708,64,25,124
1821,9,44,54
87877,45,13,198
83313,11,22,3
73668,73,27,84
59081,39,48,139
5702,38,1,64
53973,10,8,42
56328,71,25,95
62204,41,7,21
95803,54,8,183
44954,11,15,110
12887,64,41,129
66428,20,44,38
77449,55,32,130
73529,54,21,30
83138,31,46,19
4345,10,48,110
92300,49,40,47
89628,57,32,81
20477,55,12,196
13797,43,4,159
30040,30,31,199
30162,46,29,120
1672,28,48,181
51941,49,31,143
94170,55,19,187
2713,15,50,72
52062,28,19,174
56214,59,48,78
9896,18,41,6
82426,17,47,77
13061,60,21,177
27280,12,28,146
10212,47,6,160
7282,1,24,188
59446,10,27,191
86630,57,25,156
1330,62,27,194
84676,56,32,72
40054,3,12,71
80074,20,49,79
96741,65,35,118
33333,24,22,136
59051,49,23,161
76,31,22,32
63462,56,16,108
65434,40,26,66
83577,70,6,5
75113,16,39,24
34504,64,29,142
84238,59,1,76
29584,39,23,182
17586,8,6,76
85607,52,17,196
14744,23,12,24
24797,51,31,104
60816,65,20,28
87894,36,37,51
32994,2,49,47
96038,36,11,45
87539,14,39,117
34996,61,1,1
75199,3,22,10
90341,44,7,173
64308,4,21,94
93653,22,25,39
27141,63,48,137
46827,69,31,52
81955,68,35,194
49126,34,18,182
68901,71,17,113
60221,38,27,45
13361,43,28,121
37938,9,43,56
56831,19,28,94
34057,43,28,83
12194,55,17,22
22411,2,27,42
33952,17,7,59
64187,40,8,25
44470,67,30,184
40301,63,48,192
94954,30,1,31
71090,10,26,183
9513,33,6,2
5046,75,9,50
41382,59,12,59
27396,44,34,184
89029,55,48,191
28684,73,31,189
77251,4,38,123
5511,66,48,47
21458,3,37,93
31375,48,15,92
94165,19,4,133
19848,12,36,39
1903,74,41,183
17767,10,29,87
5491,67,20,130
89891,37,34,123
44461,55,42,130
26722,66,15,93
86525,21,19,160
36832,3,47,117
82503,66,37,55
5227,66,17,148
73118,61,3,23
20531,64,11,19
17802,42,41,37
82867,72,24,106
48593,5,26,155
1514,57,37,31
12569,23,18,149
33563,22,41,7
15797,44,47,54
12090,36,41,27
21600,4,43,48
85553,40,22,17
18138,29,32,47
75811,29,4,41
31616,71,26,63
93563,16,24,17
49318,56,45,12
21991,6,8,49
71746,68,37,95
42212,72,49,117
1201,46,41,65
24892,22,38,41
70579,60,9,66
13226,31,22,81
76341,21,10,157
60015,25,33,92
84726,63,21,129
90146,7,37,76
43734,41,29,159
10338,75,28,138
80171,66,12,62
56559,47,36,63
91045,67,41,101
99321,38,42,72
56860,14,24,13
68935,73,32,67
98518,11,18,92
7260,1,27,24
36073,43,47,79
5467,45,15,24
24542,48,18,54
57561,12,50,164
29510,72,31,52
31363,19,16,17
32333,30,40,27
76798,48,44,109
69026,34,18,57
63731,67,41,42
58736,70,12,30
98355,2,28,112
13948,34,39,61
1835,50,40,155
85864,3,32,189
47089,35,46,32
33244,59,20,91
1624,43,8,81
64482,71,2,89
33641,75,30,159
6847,41,39,147
8500,14,5,199
16724,56,27,28
74119,12,14,11
78074,72,37,134
87682,1,35,172
47875,75,6,200
72055,65,15,143
25332,42,11,37
92772,24,46,70
47689,39,44,119
98989,65,44,38
14849,3,50,113
21106,32,43,127
91441,59,50,146
43856,62,45,29
29022,1,50,61
42812,28,12,157
1718,16,2,99
29667,24,24,192
47450,1,6,85
29205,21,36,63
11972,16,31,161
8468,47,1,146
89008,63,24,91
97142,69,8,171
5071,57,47,41
61795,20,1,83
40109,39,39,62
59597,2,2,64
49071,24,6,79
88853,1,42,179
85706,41,2,19
48835,37,12,124
83266,7,47,60
1461,59,25,54
60622,33,42,40
22199,1,41,10
54703,42,37,167
34070,3,6,185
41700,23,25,184
9561,72,6,24
32108,21,43,169
56957,50,19,131
384,25,40,117
37406,9,44,96
2818,65,9,168
94343,55,19,105
94681,13,10,189
42495,51,18,141
50684,72,38,4
64359,3,38,176
59073,29,16,91
84755,36,30,121
26602,30,35,100
97326,53,43,139
44162,71,13,151
34991,33,16,31
81304,43,22,62
10456,11,35,77
59576,66,26,92
78688,20,28,176
25360,38,17,30
54480,49,9,6
54435,17,19,40
37605,49,40,64
16529,55,10,151
96932,59,33,123
56393,11,20,102
80267,46,36,124
5231,66,28,112
17772,16,4,98
73493,58,35,196
81708,27,35,196
11253,25,8,110
9466,58,39,164
39275,53,40,21
69600,38,41,180
68107,46,16,196
72315,66,43,130
29744,3,45,200
14826,36,26,60
36459,75,38,167
85732,53,46,163
31410,71,9,72
27864,66,10,19
40103,32,20,44
81716,21,37,115
64341,50,32,131
85886,16,46,124
6862,34,16,13
18178,28,22,109
97949,71,27,179
36812,40,13,191
69549,19,41,123
72885,33,35,151
97827,64,45,115
32622,9,1,14
97315,21,22,28
1419,56,12,136
44605,5,5,185
10779,7,6,141
78207,47,15,5
31550,52,13,158
88029,68,45,174
66440,66,6,33
76282,24,7,72
43609,51,12,137
18562,60,1,146
3891,59,27,62
85461,56,33,78
67249,14,21,43
52549,27,34,100
19551,27,19,108
18294,57,2,164
61630,44,17,78
77459,49,8,92
90102,71,19,143
13738,30,6,182
75385,47,32,40
48932,38,11,161
53340,49,4,171
65492,19,5,15
68877,23,46,176
24892,3,19,200
95310,60,23,118
63958,7,44,3
71551,45,12,153
83907,33,16,95
10996,6,32,122
35930,12,37,82
32920,27,45,137
26767,55,47,93
70647,66,25,51
16289,50,5,104
10463,28,18,76
53025,66,45,194
86097,31,22,148
96805,12,17,132
51923,38,25,7
95112,61,31,194
47390,57,33,168
83937,8,19,148
48486,17,24,89
22292,34,37,166
70312,12,43,116
3500,6,47,34
19495,52,7,12
88665,64,8,67
35263,56,13,164
37191,74,33,59
73563,52,44,163
96514,40,41,115
74515,43,15,194
47527,23,8,97
62390,18,25,9
65641,44,22,75
21593,57,32,48
67079,16,23,132
52016,22,26,13
78492,32,35,119
45570,4,44,143
64838,31,4,159
32703,24,29,168
43428,45,15,98
20368,15,38,130
50176,55,6,34
96770,72,49,95
68215,11,36,155
15542,40,26,98
63491,8,12,45
16302,38,40,172
17118,1,24,92
47717,48,20,67
41155,1,27,25
36258,69,3,146
65204,33,12,173
72745,73,27,42
31622,66,39,108
71264,9,29,43
92150,37,34,10
19087,1,25,50
27679,36,37,14
25847,54,50,190
29181,28,21,169
97520,20,12,131
71290,73,38,170
97687,21,44,41
64209,9,39,152
16669,75,25,7
17917,23,31,40
9884,51,43,28
38461,73,12,145
22861,30,42,24
44369,17,1,165
27679,27,21,97
16112,46,24,20
2117,17,12,28
59187,75,8,119
35826,22,19,151
3461,13,29,35
61,74,5,75
50376,46,36,17
75006,59,29,42
37701,49,49,178
39661,30,27,137
42558,3,49,57
97433,50,26,133
69743,3,9,27
49283,27,1,28
39448,34,49,145
65098,40,39,180
43897,33,6,52
61009,62,48,30
40577,74,6,160
93138,35,15,175
79755,48,42,56
34356,42,47,85
23458,62,43,26
3807,61,28,32
24701,15,22,74
60379,7,29,135
342,72,29,151
36401,19,2,17
11243,45,31,120
51549,27,3,156
16475,38,38,31
94658,44,21,154
17950,21,29,54
2269,36,4,176
18047,45,22,102
97017,62,6,154
37004,35,17,184
2413,19,49,159
6395,26,29,47
81774,29,21,16
57691,7,23,105
18423,17,47,139
41670,6,38,48
49798,73,40,2
88836,64,35,124
78373,28,10,145
29495,10,45,87
85208,16,4,147
46517,6,31,63
57746,64,27,124
63698,40,32,118
49287,40,45,3
54990,71,17,152
91327,68,7,89
58059,66,47,25
22952,18,15,125
7403,45,16,30
68101,60,3,38
1230,65,15,32
24173,56,20,28
38114,6,14,186
13475,11,17,199
8088,18,5,10
48142,40,11,173
55121,33,9,189
5064,72,5,158
68568,2,6,175
28722,18,3,5
62622,61,48,13
20422,73,30,110
81813,37,25,118
90820,73,47,155
3534,50,32,159
63649,44,23,5
14326,56,4,144
50762,74,1,170
29738,19,13,97
3261,9,48,180
25154,65,49,139
90813,49,49,20
30494,33,21,162
52702,44,34,161
4373,32,31,65
97443,3,42,52
5006,17,4,2
15437,12,7,92
1943,8,21,140
91396,70,37,109
60686,64,9,87
81501,36,21,90
98944,18,44,187
54915,55,5,168
40706,33,8,119
99426,32,23,196
11259,37,29,173
5962,30,16,159
43038,11,45,130
85031,12,50,102
49710,27,15,112
96124,19,46,171
13406,56,45,90
1232,49,26,200
29192,56,41,3
98179,41,6,184
17434,2,24,160
53405,48,20,113
20055,54,3,46
53498,18,29,180
30725,34,13,31
70533,25,21,95
57482,36,41,69
16108,48,19,76
37747,59,4,152
55958,68,35,95
44529,29,18,76
79942,10,37,181
20982,47,22,40
29090,61,49,108
72231,8,17,141
36049,20,10,103
43934,45,11,160
2549,50,26,166
40463,47,41,182
55344,31,18,59
41322,4,12,31
12462,5,29,74
41635,33,33,39
67841,17,50,1
52110,68,22,102
26112,71,22,148
24750,41,7,86
83962,20,25,200
46888,50,26,16
32307,4,42,73
43536,20,31,94
94327,67,38,127
35862,40,43,96
31515,23,50,197
8634,71,6,131
8271,42,11,110
47,45,9,15
32984,61,39,98
57911,16,35,32
4947,16,15,77
62889,66,49,91
72715,10,26,116
15948,20,50,119
91977,72,21,115
40385,73,5,173
69912,22,10,121
15362,60,47,96
12418,70,32,140
60499,27,14,189
23540,62,39,33
35220,45,37,197
44557,12,17,99
15587,35,42,172
8024,16,50,47
25485,50,48,101
72317,29,43,79
54592,45,19,197
39581,66,28,197
34170,8,42,186
29435,72,50,13
64110,29,34,184
28819,14,46,55
80703,57,18,31
42541,7,49,128
2178,66,5,97
87092,43,26,68
17335,67,35,60
12321,67,31,73
51929,28,29,147
11617,15,37,21
41576,24,41,109
3933,46,34,135
70296,21,40,46
99986,19,48,66
99163,47,49,53
68540,50,48,129
70729,28,49,45
60583,27,15,10
46104,57,39,164
6200,4,34,73
97399,29,34,19
3314,42,20,7
58130,19,36,166
16825,34,28,30
23404,4,2,86
69541,64,9,189
3845,56,12,78
88367,4,28,154
24592,40,35,173
7380,9,31,198
98367,10,23,65
48366,37,28,53
56609,2,10,167
14652,7,47,172
68229,32,20,122
16347,57,17,37
86655,33,34,156
96663,3,3,150
19628,3,15,161
31296,55,4,61
11261,11,3,170
71821,13,27,123
63233,27,46,76
33622,74,8,31
84795,6,45,149
6856,69,16,182
49293,27,23,107
83011,39,28,184
54527,61,13,188
34588,2,8,115
57428,63,13,155
55749,52,8,1
55515,26,24,116
33005,60,13,113
32092,14,16,53
42013,14,50,23
6976,13,36,195
72799,64,6,134
68201,73,1,88
77959,30,40,97
65163,55,5,71
24846,37,16,197
91979,39,7,187
98083,56,10,195
82410,60,45,24
71540,51,38,189
91815,36,26,66
72543,75,31,12
4687,26,28,44
42073,45,19,47
48011,9,1,115
90729,52,4,121
37208,75,27,139
54698,42,41,69
78481,14,16,84
88026,49,49,86
43980,44,13,167
12815,12,4,84
10106,11,40,29
4323,66,17,19
49694,33,30,167
29867,68,45,191
22452,9,50,196
13821,33,28,142
43381,33,6,91
13331,73,50,46
72338,13,12,108
86422,59,14,15
88658,48,18,199
35766,40,20,164
58999,6,24,21
86527,53,37,114
35357,47,24,36
