Store,Container_404,Bad_Subs,Manual_Pick
63336,56,3,26
76003,17,38,19
31195,53,43,150
42877,42,15,131
33170,13,22,41
61315,61,3,32
70803,40,25,83
75139,30,33,2
24083,21,39,92
3557,16,39,10
23298,45,9,129
76429,71,47,60
83435,33,12,96
73215,66,49,146
40788,41,6,118
38274,62,15,144
59554,36,23,131
33521,73,21,96
11280,24,47,10
56655,61,35,84
44315,67,35,86
50109,22,4,26
5515,61,2,92
85218,22,38,19
69138,31,1,21
99827,29,28,5
212,6,30,115
46517,29,8,137
13734,30,45,137
92023,54,5,62
4978,53,22,22
54866,10,23,101
99112,29,8,88
23786,38,21,122
37050,12,4,93
928,11,21,48
24340,44,3,87
42135,49,28,107
72804,32,6,96
64567,56,16,92
32009,12,39,72
45864,17,11,12
4772,30,24,144
11836,26,32,41
45637,26,20,19
33330,57,47,83
44470,21,28,106
55546,55,10,108
77809,64,26,48
22160,33,17,126
48365,32,14,15
85168,32,16,149
13852,28,25,12
98513,15,13,97
77902,46,20,28
67158,18,14,104
57291,50,9,32
92588,6,48,118
680,55,13,136
59267,18,19,100
37581,36,7,132
95396,28,29,117
54108,56,25,71
87039,45,31,33
84543,13,13,126
11960,23,43,26
28532,69,7,45
10733,37,31,124
79089,68,25,143
27311,12,6,46
81525,53,49,74
75324,57,36,84
56004,24,38,83
52591,71,42,147
20751,7,38,46
13658,17,29,72
81370,29,6,70
55651,65,14,34
87032,57,42,55
88613,7,11,140
82328,23,25,41
73477,54,31,97
93601,40,15,95
26502,52,48,125
14569,66,26,149
91694,30,25,81
35205,55,1,143
44839,33,45,46
20826,32,48,10
32909,16,24,2
92930,28,50,66
66212,63,1,148
74485,27,34,32
67834,42,33,110
74297,42,36,145
29093,59,31,125
30145,32,35,12
56027,49,16,150
81349,75,26,20
44168,12,15,95
86558,34,48,104
69126,22,39,101
34521,31,25,43
46078,19,22,66
78671,38,30,68
38824,20,46,144
86068,37,2,76
22684,43,11,94
5337,32,30,53
73650,18,39,133
69941,62,9,108
9722,10,5,99
61717,67,45,96
53560,16,47,114
24916,23,32,51
48405,52,17,81
62031,70,9,89
99730,24,1,15
28084,66,16,65
90627,59,27,72
28762,36,1,147
67332,54,42,125
3383,59,24,141
21799,15,45,13
55568,26,8,39
60172,43,14,30
83082,69,28,130
90698,23,30,31
68669,60,7,18
78797,69,46,99
77892,43,5,3
91869,30,45,149
50658,29,29,15
85367,70,13,1
55157,35,10,34
54456,61,26,68
87199,46,1,4
77223,69,48,35
62357,12,22,126
5689,35,30,5
95253,22,23,40
16888,70,27,1
86254,44,20,40
12621,75,34,9
40627,48,3,145
71586,16,36,58
59030,12,34,30
912,48,41,72
19719,69,1,93
95840,5,40,31
43534,75,24,44
56312,66,13,141
44820,49,15,106
90788,44,25,148
76844,22,15,128
54764,20,4,54
87224,67,3,73
59305,73,2,109
21759,17,10,26
54465,5,39,131
14215,39,5,22
71831,71,44,55
91337,28,38,37
6416,73,22,67
74791,17,2,16
53105,5,44,51
97196,24,1,147
43016,71,24,45
65018,27,24,85
90470,23,27,149
40247,47,22,105
69820,43,20,142
61437,34,10,149
25596,28,35,36
97424,58,26,52
74578,13,13,11
58614,50,48,11
18352,72,43,96
76252,27,46,27
86623,9,32,13
83529,48,30,15
10176,30,18,145
2745,49,4,56
92645,18,36,80
39213,26,17,125
38259,13,36,60
39695,44,7,123
94531,28,49,82
29704,55,28,51
64284,33,45,76
23745,59,8,140
28053,67,32,40
60871,53,48,42
64854,73,8,17
99312,75,31,76
56041,40,4,40
61,24,35,38
57988,18,24,16
75620,15,47,4
42651,16,20,110
1960,58,35,49
1715,8,25,83
15778,9,47,37
78890,74,17,8
21717,47,40,118
67644,18,33,51
17841,13,19,108
99050,50,32,137
7582,56,18,33
76695,36,8,141
43839,31,37,143
58894,51,30,120
98144,9,26,33
10565,57,49,138
68824,30,12,53
80514,12,50,55
39216,11,9,61
99638,59,36,145
3299,27,30,140
55484,9,27,75
91410,40,26,5
66378,60,20,25
99586,39,12,126
18654,45,28,7
81345,6,39,14
72803,39,15,87
57826,31,42,116
12297,14,19,79
50078,67,46,84
99942,73,42,33
91626,69,46,138
48329,46,39,90
27045,52,48,91
57476,59,32,125
26389,32,5,131
5814,43,17,129
52985,30,23,134
90507,55,4,57
87020,45,18,149
11362,60,50,139
86131,72,17,84
18960,38,36,42
78521,58,35,15
48940,6,9,106
37250,64,23,108
65140,45,47,91
61232,10,9,11
92196,24,29,2
81814,17,21,93
71981,27,37,53
16964,51,2,106
19292,44,32,8
17641,16,11,102
89585,27,33,104
16570,7,6,146
9033,10,18,46
66196,69,39,69
34906,64,27,98
91651,68,14,129
7429,47,12,148
83316,9,16,69
49425,6,10,27
96915,43,33,87
35933,13,18,85
40961,57,5,13
21455,36,38,28
94288,21,30,144
31532,19,43,107
48639,8,41,83
40242,21,25,2
12648,68,21,90
79112,66,41,34
20304,53,36,39
21787,8,17,84
69447,39,44,143
11382,71,17,40
69428,65,14,145
81442,71,33,6
90555,68,44,38
31359,19,31,21
85714,33,41,90
73745,74,17,107
21084,67,37,117
77726,22,44,8
52620,21,23,22
15306,55,5,58
28815,44,28,83
89552,51,25,70
74616,38,32,128
54442,57,35,25
8630,52,20,133
86180,74,18,3
2430,25,26,39
18824,10,26,120
61316,33,7,109
1866,48,42,133
85615,65,19,98
12450,42,44,31
52261,75,31,122
38176,41,41,58
53748,57,22,66
37322,42,7,103
13695,68,23,125
77876,42,7,33
56943,23,29,137
94754,44,40,120
54213,7,49,32
65467,28,34,122
23018,23,48,16
85568,22,21,148
66084,69,48,80
27815,53,6,64
14003,18,28,10
15489,23,7,56
95226,23,8,119
36340,69,50,47
28975,26,47,27
29107,27,43,18
52350,74,38,128
85312,44,43,132
68834,54,14,80
9898,32,16,33
15246,14,25,70
83013,71,8,132
44751,59,35,23
54926,60,48,32
7483,49,50,65
24564,58,11,149
6184,66,47,130
92329,69,26,68
76070,8,19,25
18182,73,49,35
27695,40,34,23
53927,30,41,123
32548,53,9,112
43757,11,10,64
17808,62,17,135
21654,57,41,80
97923,26,16,115
36488,69,43,122
41974,43,34,20
2730,46,42,36
61066,52,44,61
3666,72,29,18
72130,12,48,13
13810,51,5,110
20210,67,33,28
55324,30,35,128
61844,65,29,126
63339,50,44,10
19595,73,46,41
43054,14,20,52
84656,73,11,25
84472,45,47,91
94914,33,17,134
6064,60,41,131
9452,60,47,102
72283,39,11,105
8038,52,42,127
85561,17,25,91
4834,59,40,24
76383,31,27,1
39712,50,33,69
11677,14,9,61
61640,66,16,106
19399,55,14,59
26075,50,49,132
4497,41,1,60
56680,64,35,104
13331,59,46,98
19563,72,39,48
15280,14,20,149
46195,65,8,21
18061,40,48,45
4933,48,6,131
93823,19,11,139
77898,17,46,24
46628,72,37,19
92707,75,22,75
23273,40,12,125
71561,32,35,50
91025,22,21,68
41560,22,34,53
37270,54,29,17
33745,12,14,51
90448,19,50,137
12956,59,27,122
33741,14,14,6
35028,14,23,79
97577,55,24,109
92823,33,15,32
7359,64,1,95
16388,72,34,21
33598,65,5,108
55128,11,49,141
52437,9,21,147
91681,60,2,11
17233,73,1,93
16958,8,21,125
41147,59,16,100
55358,74,32,106
13930,15,27,50
95899,15,25,145
94354,45,7,2
6252,50,18,108
46491,35,6,29
684,8,16,6
87630,25,33,142
1021,22,30,23
39971,70,7,23
68467,27,4,67
76215,14,7,35
49658,27,4,38
20963,39,39,68
61809,60,24,137
71798,38,9,103
69625,30,7,132
59696,42,1,21
27230,12,42,15
53737,71,10,139
57646,41,41,129
42407,69,25,45
43801,56,40,56
87324,19,43,43
31237,20,39,38
65926,42,14,58
86348,33,47,138
77031,19,13,11
38744,33,27,134
32917,68,21,23
50788,57,37,129
22900,67,19,121
67230,59,30,134
71023,59,9,64
40402,18,31,3
70523,28,6,84
94760,45,35,42
72238,63,5,109
60507,6,1,120
99888,8,42,10
3810,65,47,76
6059,39,45,8
94633,9,45,13
14967,45,18,105
90998,48,17,95
28428,21,4,36
77288,38,39,19
55797,7,44,76
57485,56,5,116
85363,16,39,48
13045,51,9,92
86075,16,5,24
64552,31,1,118
85249,11,13,149
37049,32,49,106
37759,71,17,146
96738,68,50,25
51264,32,29,105
44236,9,4,18
59636,40,19,142
27173,64,1,136
2993,66,33,42
43596,32,26,134
86421,43,23,34
79239,41,15,17
10099,16,8,61
33695,67,3,122
83706,41,36,33
99688,38,48,122
27172,14,24,43
96374,26,13,79
96696,41,4,74
20271,34,44,109
73197,55,33,103
6143,63,20,136
76476,49,22,55
54503,9,2,48
33869,13,22,75
41680,36,4,6
97783,15,34,130
26642,44,25,17
94071,53,9,139
15078,66,37,107
69771,67,26,81
75786,31,24,133
31558,21,44,46
47054,72,47,108
34143,8,30,55
55094,66,22,119
2759,60,23,114
5386,18,45,24
72697,16,46,9
15482,19,23,24
74663,51,6,70
39615,42,34,67
33646,23,9,62
58128,25,16,46
1057,14,8,84
56065,57,19,17
53588,55,14,132
84661,25,34,144
8968,13,12,93
74011,75,24,94
48995,40,4,69
59403,40,8,129
55826,6,25,50
3073,68,50,4
79739,29,50,68
99994,49,41,84
77854,73,50,104
73540,75,44,27
29994,61,22,36
93393,40,36,104
94044,63,41,128
72153,59,28,116
79624,30,35,142
41834,15,49,13
83135,38,42,88
21792,8,50,76
39193,40,46,86
84211,29,16,29
46562,38,41,99
35333,14,11,44
75501,37,49,105
57883,27,25,67
78085,11,32,148
35363,26,16,95
53961,57,32,91
94820,70,38,52
89370,64,16,83
84839,72,40,120
367,46,42,77
7741,21,41,98
44124,45,25,108
15252,67,21,138
36757,61,27,62
9730,31,6,126
89367,49,15,54
7422,69,4,78
6637,20,27,99
83325,7,44,120
41129,60,48,128
59375,15,21,26
84119,34,32,111
75304,75,7,7
12248,33,47,18
17389,57,20,141
36446,23,48,145
25763,18,12,62
44886,39,31,10
59163,74,35,52
83720,13,7,94
58008,32,28,6
58410,36,30,3
38446,70,47,97
21218,50,39,3
96841,53,44,70
45143,66,10,55
95149,57,49,86
22223,12,19,1
87531,35,9,71
28160,57,3,48
92776,22,14,16
75436,21,46,150
25348,7,24,67
66969,36,42,62
64592,72,38,126
37310,44,8,85
69397,54,31,55
93442,16,20,104
49296,29,20,1
75565,15,36,88
95343,71,2,34
81635,47,5,21
40212,11,48,18
63322,56,14,67
41877,63,49,112
44969,29,43,100
32095,39,18,86
14260,37,44,142
98638,29,19,46
62830,15,26,143
96202,44,50,116
42100,9,29,2
76685,51,24,45
66258,19,48,119
81334,43,41,102
5325,58,14,64
45287,50,34,131
7780,13,9,39
82967,41,13,83
97082,25,40,131
77850,75,8,95
41984,38,50,144
87317,53,1,111
21664,41,39,36
58515,44,30,66
21412,12,26,11
85500,69,47,77
58089,73,31,78
65048,41,8,78
45970,40,8,36
1117,70,32,134
83664,43,6,135
61353,59,2,78
63843,31,28,36
26207,74,43,146
495,8,37,111
59482,16,44,117
39969,58,39,148
96328,6,50,3
73556,66,9,140
26663,58,13,73
24522,35,13,131
17970,50,14,27
61411,41,2,121
77879,65,26,128
30838,12,39,49
55717,29,26,68
82392,73,48,140
53250,63,13,50
90585,73,14,48
81110,22,4,73
13242,26,47,16
70706,30,21,67
57147,40,2,48
36814,69,30,126
738,74,30,3
2749,62,18,104
64201,52,45,20
17070,23,33,54
12597,18,21,149
62568,5,26,132
49932,70,3,93
15811,29,44,82
71040,56,9,20
3510,64,20,143
59786,22,18,93
90546,62,21,22
72784,43,7,44
84114,40,4,141
99539,26,32,112
70685,24,33,26
61793,59,17,83
18018,46,39,132
52638,38,50,138
31684,34,31,82
35373,53,4,100
16315,61,5,51
52206,45,10,111
8602,7,14,65
63011,72,39,29
79581,74,14,86
34606,40,36,146
46762,45,50,47
63472,37,28,116
54553,36,41,19
9634,20,42,111
63426,63,23,149
27052,9,19,139
408,51,33,83
50843,63,49,40
80459,41,18,16
31613,19,47,94
17033,12,28,1
17451,72,36,40
78963,36,7,144
27626,57,5,35
9777,38,40,118
65041,74,38,16
62889,41,3,4
82026,72,32,1
87123,70,14,118
3912,70,15,90
49741,54,45,101
86204,58,14,52
26828,35,5,16
55934,42,2,59
71995,65,38,29
66811,35,9,98
43068,39,18,29
20462,30,4,76
38083,72,46,134
71144,67,36,51
66211,55,3,147
72379,73,31,44
55592,55,25,134
56310,74,12,71
73229,68,6,14
374,41,42,145
99563,19,24,6
75692,13,10,28
10600,16,48,9
76528,59,48,92
7462,26,4,58
58179,38,26,1
1917,17,39,51
69120,6,5,102
21589,18,35,134
77048,10,14,84
233,47,45,140
97237,36,12,114
20355,57,38,122
15736,12,30,50
90206,73,16,133
87219,47,35,131
52103,29,30,27
96111,45,42,141
95008,53,11,111
70904,72,16,32
21551,49,42,38
79467,8,25,123
39521,6,41,125
30968,43,46,77
6160,44,9,76
77260,44,11,37
96053,48,4,59
26305,42,41,115
86298,22,18,118
77567,69,41,145
96599,14,18,132
99490,61,30,1
16636,66,27,56
66652,73,50,33
74586,29,41,116
48582,50,16,2
3597,8,12,41
74268,47,18,48
47898,20,45,93
90848,62,6,77
28341,44,45,58
97074,9,41,87
44721,42,21,107
15509,35,13,3
62068,70,40,30
50879,25,3,141
75954,51,27,36
20867,58,42,34
67472,7,22,127
51945,8,8,144
8766,11,5,108
74639,36,31,122
87196,62,5,40
33763,29,48,126
29433,42,7,80
5855,56,18,71
71234,52,12,56
89383,51,18,46
22362,43,34,16
11090,43,13,16
64754,55,22,62
72350,22,50,140
79523,30,21,4
74921,8,36,87
2593,16,5,2
76387,46,43,79
80443,6,49,144
62357,69,16,15
9475,58,41,149
84482,70,13,84
40011,22,5,90
45581,39,1,4
81280,55,24,53
63795,35,23,33
89692,39,29,63
81664,61,34,44
96271,25,36,114
24046,27,17,109
88339,33,32,5
76008,53,6,48
92621,67,26,86
56687,62,23,13
80753,39,11,1
9195,41,36,3
56357,21,15,86
56185,13,45,75
10740,12,13,11
1206,17,48,142
86484,65,33,138
59619,65,48,128
92896,7,15,109
23455,27,49,118
23815,58,48,11
80610,62,15,32
40612,16,19,110
29524,33,28,60
26124,27,25,100
81540,33,14,77
49271,5,7,92
32901,65,39,46
77608,74,36,101
85843,56,44,118
24121,58,30,112
12348,57,21,46
61358,14,27,38
96133,8,38,2
15025,25,17,110
47001,15,11,115
38709,71,22,143
39596,34,2,129
52081,48,12,84
56364,38,48,15
85391,12,25,38
47372,15,13,35
34003,41,27,25
17612,31,7,136
79360,10,46,130
37116,9,36,24
70231,48,18,39
96982,43,10,115
91980,34,49,143
28658,14,5,44
73180,10,5,113
16947,43,34,107
19255,70,35,108
17173,57,13,76
50567,50,28,19
7951,11,13,9
99797,14,26,80
14411,46,4,68
97774,7,1,136
53698,22,39,44
36562,71,34,25
52213,65,30,22
98521,52,16,43
34511,21,32,76
25950,17,11,3
92765,13,43,141
39837,49,34,52
61557,9,46,59
27992,37,20,1
38347,22,29,89
64307,18,42,21
97498,63,2,145
36759,66,12,88
9070,29,18,65
31995,61,29,68
57531,37,38,118
57944,62,2,43
63924,16,37,68
87497,22,33,119
34486,47,39,51
57393,61,47,111
73410,26,31,58
70724,64,48,62
90722,71,44,126
64862,43,24,51
78269,68,42,44
37618,57,29,31
70783,74,44,141
55167,11,37,111
5413,63,45,145
57162,73,45,11
78754,9,19,68
23937,26,28,96
92253,13,37,82
91419,25,37,37
71507,27,43,87
40245,36,26,52
13709,40,2,42
21372,21,7,50
4213,7,27,128
17579,43,47,71
5567,45,4,62
89677,67,44,19
49669,58,5,142
93229,15,41,20
29704,56,14,83
97748,37,5,57
54348,73,15,11
15454,32,45,88
54678,53,39,2
88606,73,46,37
29706,34,26,49
20960,20,19,78
35965,50,9,3
70209,72,31,135
25628,27,49,67
10156,33,6,120
34996,53,34,128
20918,10,34,111
43448,43,1,53
33140,18,22,36
76637,37,19,100
48915,15,15,61
54258,40,49,46
49525,56,19,59
53316,29,3,110
66904,6,40,13
73646,37,24,25
18381,75,11,93
4118,54,21,113
676,18,21,139
34429,10,1,99
99972,35,21,140
98922,8,5,118
42111,49,24,5
20070,53,29,135
30831,34,38,110
66139,71,14,22
5183,32,11,141
45520,73,40,63
23469,70,45,45
47204,22,40,48
47585,27,31,43
11838,8,46,22
80842,18,17,61
68314,30,25,39
15532,26,24,93
37161,16,42,103
76861,66,31,136
80120,27,41,62
59173,51,14,79
5229,41,42,30
40692,43,40,130
47978,12,49,65
50659,61,27,56
93461,16,7,22
24680,32,48,33
53512,9,4,88
70113,48,45,8
6963,75,6,27
68882,71,31,148
56826,36,26,41
28042,15,14,75
30523,25,46,105
93179,15,39,11
54908,40,5,127
53876,35,3,77
14484,44,27,54
78028,73,24,132
75031,16,37,145
18257,59,28,117
84880,53,17,20
26404,61,2,84
20271,39,43,105
28196,10,21,136
24724,39,47,18
16465,51,24,137
18589,40,25,92
87972,13,39,30
3023,38,18,118
94273,64,32,68
23325,53,43,60
51928,10,35,27
37360,18,28,23
72824,66,39,19
63864,8,40,115
75254,70,10,95
50989,20,28,93
17377,68,10,29
96355,44,28,39
47846,58,32,73
1456,32,18,123
72612,34,8,9
57154,28,22,129
38556,58,7,126
6821,59,48,54
53239,16,29,4
35528,15,42,112
11908,74,2,91
17680,57,40,29
74375,15,26,67
67098,67,1,146
45127,13,43,21
53500,13,36,53
781,19,34,105
37187,75,10,80
8079,61,42,2
13233,35,38,20
99620,43,34,43
56723,56,50,126
29216,29,8,93
35560,64,37,17
94361,45,8,10
53822,75,23,121
52771,65,30,54
3756,57,23,17
43658,60,21,129
69376,30,6,34
24891,69,42,37
71901,26,6,44
58684,5,47,49
44911,47,43,135
91358,14,34,116
55631,70,13,75
60637,34,24,49
64602,9,31,147
22737,14,42,68
44265,71,27,60
30969,34,49,115
65907,62,18,49
76242,66,28,20
40094,31,23,17
13382,57,45,23
52919,45,48,101
75383,52,23,12
86626,71,29,89
62536,30,50,48
10657,64,29,142
43862,22,40,58
12433,52,44,100
23414,56,21,143
15763,55,30,77
56676,7,11,35
18847,25,27,139
40697,63,21,105
21220,53,18,147
72979,40,39,139
27991,67,39,21
44561,32,22,94
77068,60,47,41
83105,68,22,126
90104,68,49,23
83897,31,15,10
68002,22,20,116
51744,70,32,135
85950,37,43,75
30039,17,47,138
92412,65,29,54
8162,73,34,16
73339,55,6,117
27524,56,2,117
94791,67,16,51
13524,8,26,6
49535,71,9,128
35204,53,26,117
50129,8,10,25
67904,74,45,87
25474,30,43,55
91706,55,29,70
39040,25,26,140
81882,51,45,30
39413,23,4,62
93360,75,40,21
85189,30,17,107
74082,39,13,115
39306,10,29,91
90186,36,38,1
91629,29,14,60
87314,6,2,105
37978,58,27,72
12814,24,8,133
57042,22,14,141
4151,37,29,10
32160,65,34,68
20498,14,9,10
37499,34,31,35
42435,27,49,2
68211,70,10,7
60064,15,41,131
61903,18,37,24
38549,48,41,20
72887,61,42,45
48547,64,22,7
2080,5,31,59
19815,60,48,38
26909,59,33,119
86543,11,2,13
46023,27,21,116
49834,28,33,29
98049,32,39,58
83008,65,49,140
14100,22,19,9
21392,38,19,135
33723,74,11,118
20594,52,9,139
25335,52,11,68
29634,21,50,8
94155,21,3,119
25513,67,17,123
48173,53,42,141
89680,60,17,142
27602,64,41,71
41091,27,1,75
50859,13,29,119
13639,74,5,18
51676,72,27,5
22574,63,49,104
13430,24,36,13
76147,22,42,131
85348,16,41,61
12794,24,34,75
39864,11,24,150
90770,27,17,71
5113,39,3,50
677,70,49,72
17529,44,18,12
33291,69,44,150
72013,57,36,61
94922,24,5,1
10641,5,15,30
95336,42,40,21
46985,36,6,131
30521,50,39,11
93671,58,22,5
45319,21,8,23
88977,67,7,17
4801,33,21,97
66888,56,43,81
51634,72,39,121
61066,18,18,97
46772,51,39,118
38062,63,20,14
66980,61,31,18
55936,22,38,65
52223,51,11,11
22575,17,2,71
29137,18,48,32
11706,34,40,43
80233,54,42,89
36787,44,6,37
43691,58,20,80
86523,62,11,144
91226,33,30,147
18306,20,45,57
84087,60,47,110
78558,12,11,129
47448,13,5,26
48449,74,6,75
88959,63,34,147
11650,12,39,3
36179,7,8,110
82745,13,33,74
12748,21,36,148
4771,69,22,58
51120,9,10,22
6327,38,11,8
80967,49,36,62
4052,15,44,83
47735,50,4,126
23588,11,45,98
75804,6,17,36
29061,42,40,91
71898,58,42,113
51382,51,2,31
79653,12,20,53
87716,70,3,113
99671,64,28,31
55141,37,8,85
10640,48,37,143
10319,16,6,81
60223,25,24,91
12531,21,40,31
47665,25,40,79
61917,65,40,132
35057,13,49,103
74837,6,34,80
4095,5,39,9
24980,57,19,130
36231,59,43,54
45226,70,45,86
65255,7,32,52
54096,23,35,124
82994,73,30,55
63660,14,25,83
21515,57,32,90
75571,34,10,15
56145,66,8,54
13130,47,50,14
20064,71,12,60
53092,51,1,65
5021,21,31,13
79923,53,25,135
70851,63,27,38
74215,70,4,27
73366,74,37,93
70516,55,22,62
71151,74,38,38
33830,26,47,66
30234,13,12,6
14126,23,37,133
31694,25,21,68
50836,67,48,84
11849,12,29,91
39602,67,11,109
77870,68,6,45
18330,12,21,85
14011,14,2,20
28949,41,13,107
84912,64,2,67
64444,12,20,85
33982,38,2,101
82907,31,1,99
57465,45,47,19
54128,5,5,145
577,22,20,142
56728,17,18,56
73707,72,28,76
66960,34,27,26
60400,44,11,83
1698,40,34,149
86127,70,3,30
82784,61,19,113
31718,42,30,104
40974,40,2,25
81017,48,28,90
8730,28,13,32
99712,12,27,27
60446,43,21,101
11027,61,10,142
5813,54,18,79
28418,73,21,5
69527,53,2,88
83244,29,46,79
91037,7,39,136
7850,58,21,4
47455,48,21,85
72167,9,46,43
62730,11,23,36
2435,29,7,115
62031,70,23,40
66691,9,38,141
6213,66,31,148
95594,69,23,45
84000,59,45,126
22840,51,3,78
94707,18,28,109
51695,37,13,48
27351,38,3,13
16067,68,1,14
67012,7,3,25
63149,20,32,101
88371,40,32,66
75844,55,20,119
45762,15,22,93
54426,54,14,93
14857,17,38,80
59130,71,42,144
30475,44,26,28
55776,52,11,40
16494,10,48,43
85479,21,39,29
81313,71,35,123
40874,46,32,133
98107,61,29,16
90676,24,26,91
49630,62,37,146
33334,65,10,71
86015,28,24,101
71668,20,42,134
748,34,17,14
21403,18,43,80
62932,52,38,126
55433,7,11,15
15616,17,42,64
50679,25,30,3
87151,51,47,126
10091,22,36,61
87052,51,18,5
53760,30,9,61
90034,45,49,123
59903,13,6,12
42314,57,25,92
99270,63,9,38
54778,24,8,110
14501,38,41,45
59619,75,48,2
81334,5,48,47
17055,18,16,83
95304,18,2,51
783,74,18,130
54329,54,2,18
8937,60,10,73
3359,13,45,146
24243,72,12,28
2634,71,29,54
46230,74,2,84
56566,34,29,75
72741,53,17,121
15220,31,26,148
1908,51,2,107
47304,40,43,126
12223,67,23,144
70876,25,17,85
99669,69,48,35
69058,74,36,11
79124,38,34,110
22912,56,49,9
55856,32,8,91
2072,24,44,79
81375,8,46,94
31543,65,1,101
2757,39,10,84
97552,16,4,114
51366,39,42,53
46796,25,39,74
71652,38,47,8
36381,25,39,105
66018,53,20,63
93461,74,23,130
17542,30,20,82
52413,13,10,88
83578,32,34,102
87217,44,29,50
37686,74,23,94
15683,52,44,145
75253,71,17,14
20049,60,15,33
38094,24,48,38
7903,6,28,39
83109,34,48,129
50882,53,49,49
9675,26,46,140
15571,73,34,71
99318,22,16,75
27417,58,29,117
29566,23,31,17
22387,46,45,66
17442,19,44,85
24443,39,34,95
28573,67,23,132
4147,6,37,20
13071,28,28,94
59527,7,30,126
87477,37,41,113
34744,12,10,129
95211,51,33,104
80437,44,11,6
25116,67,6,143
7901,10,49,126
9945,61,8,39
36876,19,45,77
5530,42,33,142
10324,41,14,120
15985,60,50,109
88477,29,6,25
22999,8,13,120
69057,29,14,53
30276,23,32,96
70357,20,28,131
1107,13,29,148
87696,72,46,41
24070,75,50,94
14789,51,2,109
27985,58,29,93
58274,18,42,17
86966,34,28,20
73363,24,39,113
76408,62,41,61
19795,67,36,37
60221,64,19,83
19808,29,25,71
40939,58,14,36
2633,47,37,27
49409,43,20,24
46981,33,7,62
12992,45,25,73
94443,51,30,137
14806,52,31,60
60910,33,8,24
34800,8,5,91
8628,68,45,111
99187,65,29,51
40371,23,43,150
44513,43,14,46
68639,44,31,46
24571,75,28,65
71884,57,16,27
87863,15,43,94
22316,43,14,105
99785,37,3,116
71772,30,16,85
84906,47,46,87
3846,36,16,134
8720,58,10,143
46982,26,49,27
99817,35,24,6
50010,28,13,37
60632,16,41,126
26532,36,5,42
47716,51,37,27
89548,55,11,82
27424,13,48,53
44564,45,44,110
71505,28,41,24
80699,63,1,31
52721,18,4,150
58248,23,10,121
38785,16,32,69
53203,22,39,133
16373,15,4,34
98434,66,38,78
7187,49,26,138
69634,30,20,84
46233,60,48,102
19971,7,4,32
63476,74,3,129
72182,23,32,45
16052,56,16,147
87903,7,2,135
64244,64,6,95
82835,12,35,125
97819,15,36,92
2684,26,20,69
66422,16,28,34
50560,56,7,95
39719,67,30,42
9183,68,34,135
25900,45,40,24
29534,40,15,58
77840,11,14,85
55182,60,3,89
16529,40,21,130
86128,7,9,150
55439,9,8,45
70745,34,23,93
81158,45,5,97
55908,66,1,146
49939,67,25,57
24031,38,21,118
19540,33,26,43
52415,72,35,28
111,45,23,87
80897,34,8,62
65774,11,10,31
9548,32,28,40
37250,33,35,3
56341,40,16,85
64657,58,15,33
84224,54,26,127
51600,41,27,144
88147,50,46,63
14953,54,3,78
86239,27,32,65
10915,56,16,90
73787,37,17,102
97777,23,38,57
6960,32,39,132
25788,7,10,72
37918,10,30,102
34888,63,41,24
61561,69,5,53
82990,47,30,48
87033,71,19,74
33911,11,33,79
39447,75,3,55
38810,10,49,141
61237,63,26,43
76942,9,17,117
19102,49,23,4
27001,17,4,43
12332,19,13,117
77046,65,35,143
20710,59,12,76
35110,55,24,79
79737,43,16,40
27568,30,4,96
72509,30,19,76
90911,44,22,111
32016,39,48,141
74102,6,41,140
69928,24,44,72
55952,31,1,130
97437,28,14,70
79621,13,7,92
58350,66,38,1
98421,19,29,16
55134,20,12,109
95140,12,30,17
71625,12,13,94
9179,71,23,133
90400,31,35,149
